t,biomass,mu,eps_mg_Cellulose,eps_mg_Colanic acid,eps_mg_PNAG,eps_mg_Total EPS,aa_total_remaining,eps_accum_Cellulose,eps_accum_Colanic acid,eps_accum_PNAG,eps_accum_Total EPS
2.9000000000000012,0.6932997402337202,0.8871775945601559,152.2343216191945,112.02533400693818,191.5943041801179,455.8539598062506,51.154767599685165,122.39812331782586,92.52203497336278,165.53006882594644,380.450227117135
3.0000000000000013,0.7521765423132569,0.8492257917143968,147.99711875039185,108.92096099806966,186.28496775347432,443.2030475019359,50.05550276789629,133.5301194232253,100.7148141562593,179.54198711892093,413.7869206984054
3.1000000000000014,0.8160533142787298,0.8492257917140719,147.99711875090114,108.92096099845176,186.28496775413436,443.20304750348726,48.862885531398966,145.60747334926288,109.60334527798038,194.74383365252768,449.9546522797708
3.2000000000000015,0.8853546664686545,0.8492257917140719,147.99711875090114,108.92096099845176,186.28496775413436,443.20304750348726,47.568988163214,158.71046732026548,119.24671338760334,211.23666020193625,489.1938409098049
3.3000000000000016,0.9605412682266136,0.8492257917140719,147.99711875090114,108.92096099845176,186.28496775413436,443.20304750348726,46.165209693339676,172.926201334153,129.70902118899477,229.13010011974725,531.765322642895
3.4000000000000017,1.042112910124992,0.8492257917140719,147.99711875090114,108.92096099845176,186.28496775413436,443.20304750348726,44.642218735218336,188.34917214531455,141.0598151529655,248.5430971056274,577.9520844039074
3.5000000000000018,1.130611826240627,0.8492257917140719,147.99711875090114,108.92096099845176,186.28496775413436,443.20304750348726,42.98989145687861,205.08190141624527,153.37454781599988,269.6046958649952,628.0611450972403
3.600000000000002,1.225143781827577,0.8361132741842622,150.70938450990005,110.46610439320862,182.1350632763514,443.31055217946005,40.97311993998439,223.54596794578183,166.90823390600542,291.9188598875746,682.3730617393619
3.700000000000002,1.3273903930142372,0.8345682580548747,150.43089541407932,110.26197904541067,181.79850408165225,442.49137854114224,38.77925993833902,243.51402048429966,181.54430307596695,316.0506186658091,741.1089422260758
3.800000000000002,1.436430174872793,0.8214597787689892,167.66113961596025,121.37515226044876,193.9162682240332,482.95256010044216,36.1697244132593,267.5973724940922,198.97899619463578,343.9053365733819,810.4817052621099
3.900000000000002,1.5436906353130975,0.7467154499856087,192.3620078380259,134.8055506901367,197.15948698348376,524.3270455116464,33.612234723955716,297.29211550305075,219.7888028134947,374.34066194533574,891.4215802618812
4.000000000000002,1.6576607206025455,0.7382961500335348,186.90156230842453,131.0814401402118,195.23044467429958,513.2134471229359,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.100000000000001,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.200000000000001,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.300000000000001,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.4,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.5,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.6,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.699999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.799999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.899999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
4.999999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.099999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.1999999999999975,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.299999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.399999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.4999999999999964,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.599999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.699999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.799999999999995,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.899999999999995,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
5.999999999999995,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.099999999999994,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.199999999999994,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.299999999999994,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.399999999999993,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.499999999999993,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.5999999999999925,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.699999999999992,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.799999999999992,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.8999999999999915,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
6.999999999999991,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.099999999999991,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.19999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.29999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.39999999999999,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.499999999999989,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.599999999999989,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.699999999999989,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.799999999999988,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.899999999999988,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
7.999999999999988,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.099999999999987,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.199999999999987,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.299999999999986,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.399999999999986,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.499999999999986,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.599999999999985,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.699999999999985,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.799999999999985,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.899999999999984,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
8.999999999999984,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.099999999999984,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.199999999999983,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.299999999999983,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.399999999999983,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.499999999999982,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.599999999999982,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.699999999999982,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.799999999999981,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.89999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
9.99999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.09999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.19999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.29999999999998,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.399999999999979,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.499999999999979,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.599999999999978,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.699999999999978,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.799999999999978,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.899999999999977,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
10.999999999999977,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.099999999999977,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.199999999999976,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.299999999999976,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.399999999999975,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.499999999999975,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.599999999999975,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.699999999999974,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.799999999999974,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.899999999999974,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
11.999999999999973,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.099999999999973,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.199999999999973,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.299999999999972,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.399999999999972,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.499999999999972,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.599999999999971,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.69999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.79999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.89999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
12.99999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.09999999999997,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.199999999999969,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.299999999999969,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.399999999999968,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.499999999999968,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.599999999999968,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.699999999999967,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.799999999999967,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.899999999999967,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
13.999999999999966,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.099999999999966,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.199999999999966,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.299999999999965,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.399999999999965,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.499999999999964,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.599999999999964,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.699999999999964,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.799999999999963,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.899999999999963,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
14.999999999999963,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.099999999999962,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.199999999999962,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.299999999999962,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.399999999999961,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.499999999999961,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.59999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.69999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.79999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.89999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
15.99999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.09999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.19999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.29999999999996,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.399999999999963,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.499999999999964,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
16.599999999999966,1.6576607206025455,0.0,0.0,0.0,0.0,0.0,31.624744383858065,328.2740533488432,241.51765826553898,406.70324590557124,976.4949575199535
